frame_index,reference_frame,middle_frame,current_frame,similarity,delete_frame,delete_range,memory_size,matching_points,orb_runtime_ms,lightglue_runtime_ms,runtime_ms,confidence,semantic_similarity,final_similarity,spatial_alpha,average_displacement,median_displacement,maximum_displacement,depth_runtime_ms,geometry_similarity,depth_difference,depth_metric,depth_cache_hit_reference,depth_cache_hit_current,memory_state,policy,transition,unified_memory_score,geometry_confidence,intent_state,estimator,decision,window_before,window_after,pose_x,pose_z,pose_yaw,pose_pitch,delta_x,delta_z,local_delta_x,local_delta_z,delta_yaw,delta_pitch,movement_magnitude,rotation_magnitude,pose_confidence,pose_delta_position,view_state,view_confidence,view_pose_distance,view_yaw_delta,nearest_view_frame_id,key_anchor_frame_id,key_anchor_type,key_anchor_reason,memory_selection_mode,memory_selection_target,memory_selection_anchor_type,memory_selection_reason,source_anchor_frame_id,source_anchor_locked,protected_anchor_ids,loop_closure_detected,turn_result,policy_mode,allow_memory_query,allow_hard_retrieve,allow_soft_reuse,query_result,candidate_count,best_candidate_frame_id,best_candidate_score,best_candidate_pose_distance,best_candidate_yaw_delta,best_candidate_frame_gap,target_window_ids,retrieved_window_ids,window_rank_reason,trajectory_motion_state,trajectory_direction,trajectory_frames,trajectory_distance,trajectory_should_progress,trajectory_confidence,revisit_gate_allow_retrieve,revisit_gate_allow_soft_reuse,revisit_gate_force_progress,revisit_gate_protect_current,revisit_gate_reason,selection_is_hard_retrieve,selection_is_soft_reuse,selection_is_progress,action_mode,action_mode_confidence,action_mode_reason,scheduler_path,turn_state,turn_confidence,turn_duration,turn_direction,turn_reason,window_layout_type,window_reason,view_intent,move_intent,has_view_motion,has_move_motion,action_explanation,use_pose_memory,use_pose_path_memory
39,29,32,36,0.9550663456320763,30,30-31-32,9,225280,0.0,0.0,149.41777102649212,0.9550663456320763,0.9550663456320763,0.9550663456320763,0.0,0.0,0.0,0.0,149.41777102649212,0.9550663456320763,0.04493365436792374,l1,False,False,KEEP,physmem_rule,turn_in_progress_soft_insert|insert_hysteresis_enter=0.35|mode=View Rotation Only|turn=TurnInProgress|view=Known View|selection=turn_transition|trajectory=Idle:none|prev=INSERT,0.7127852033355824,0.9550663456320763,Turn Right,depth,physmem_keep,22 28 29 30 31 32 33 34 35,22 28 29 33 34 35 36 37 38,-0.5294543151651098,2.1869312106367698,0.2994791641831398,0.0,0.0,0.0,0.0,0.0,0.080078125,0.0,0.0,0.080078125,0.80078125,0.0,Known View,0.9110243055555556,0.0,0.080078125,34,,,,turn_transition,,,rotation=0.0801,22,True,22,False,UnstableTransition,ViewTransitionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Idle,none,0,0.0,False,0.0,False,False,False,True,view_rotation_only,False,False,False,View Rotation Only,0.44487847222222227,view=0.0801:Turn Right,View Rotation Only->turn_transition,TurnInProgress,1.0,4,right,rotation=0.0801,turn_transition,TurnInProgress:turn_transition,Turn Right,None,True,False,viewpoint_change,True,True
42,29,35,39,0.949413038790226,22,22-28-29,9,225280,0.0,0.0,78.5928750410676,0.949413038790226,0.949413038790226,0.949413038790226,0.0,0.0,0.0,0.0,78.5928750410676,0.949413038790226,0.05058696120977402,l1,True,False,INSERT,physmem_rule,action_mode_locomotion_orb_insert|mode=Locomotion Only|turn=PostTurnStabilization|view=Known View|selection=orb_locomotion|trajectory=Starting:forward|prev=KEEP,0.555937666841285,0.949413038790226,Walk,depth,physmem_insert,22 28 29 33 34 35 36 37 38,33 34 35 36 37 38 39 40 41,-0.33277258054335684,2.8239247476538862,0.2994791641831398,0.0,0.19668173462175292,0.6369935370171164,0.0,0.6666666865348816,0.0,0.0,0.6666666865348816,0.0,1.0,0.6666666865348816,Known View,0.5188674311232722,0.6666666865348817,0.080078125,34,,,,orb_locomotion,,,move=0.6667:Walk,,False,,False,,LocomotionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Starting,forward,1,0.6666666865348816,False,0.75,False,False,False,False,locomotion_only_orb_dominant,False,False,False,Locomotion Only,0.6666666865348816,move=0.6667:Walk,Locomotion Only->orb_locomotion,PostTurnStabilization,1.0,1,right,mouse_stopped_after_turn,orb_locomotion,PostTurnStabilization:orb_locomotion,None,Walk,False,True,locomotion,True,True
45,35,38,42,0.9641150049865246,36,36-37-38,9,225280,0.0,0.0,141.17297809571028,0.9641150049865246,0.9641150049865246,0.9641150049865246,0.0,0.0,0.0,0.0,141.17297809571028,0.9641150049865246,0.03588499501347542,l1,True,False,KEEP,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=PostTurnStabilization|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=INSERT,0.612284615907857,0.9641150049865246,Walk,depth,physmem_keep,33 34 35 36 37 38 39 40 41,33 34 35 39 40 41 42 43 44,-0.6747435244202022,3.9760967593254843,0.2994791641831398,0.0,-0.3419709438768454,1.1521720116715983,-0.6666666865348816,1.0,0.0,0.0,1.201850436175566,0.0,1.0,1.201850436175566,Novel View,0.5,1.2018504361755658,0.0,39,,,,orb_locomotion,,,move=1.2019:Walk,,False,,False,,LocomotionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Progressing,forward,2,1.8685171227104476,True,1.0,False,False,False,False,locomotion_only_orb_dominant,False,False,False,Locomotion Only,1.0,move=1.2019:Walk,Locomotion Only->orb_locomotion,PostTurnStabilization,0.5,2,right,mouse_stopped_after_turn,orb_locomotion,PostTurnStabilization:orb_locomotion,None,Walk,False,True,locomotion,True,True
48,35,41,45,0.9635459147393703,34,34-39,9,225280,0.0,0.0,183.92168823629618,0.9635459147393703,0.9635459147393703,0.9635459147393703,0.0,0.0,0.0,0.0,183.92168823629618,0.9635459147393703,0.036454085260629654,l1,True,False,INSERT,physmem_rule,action_mode_view_rotation_protect|trajectory_forward_blocks_pullback|mode=Viewpoint Locomotion|turn=TurnStart|view=Known View|selection=protect_current|trajectory=Progressing:forward|prev=KEEP,0.6110907394526999,0.9635459147393703,Viewpoint Locomotion,depth,physmem_insert,33 34 35 39 40 41 42 43 44,33 35 40 41 42 43 44 45 46,-0.919456549428171,4.379008376009774,0.1796875,0.0,-0.24471302500796882,0.40291161668429004,-0.3333333432674408,0.3333333432674408,-0.1197916641831398,0.0,0.4714045348399812,0.1197916641831398,1.0,0.4714045348399812,Known View,0.5896013657076336,0.471404534839981,0.1197916641831398,42,,,,protect_current,,,move=0.4714:view=0.1198:Viewpoint Locomotion,35,True,35,False,TurnStart,TurnStartPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Progressing,forward,3,2.3399216575504287,True,1.0,False,False,True,False,hybrid_forward_progress,False,False,False,Viewpoint Locomotion,0.4714045348399812,move=0.4714:view=0.1198:Viewpoint Locomotion,Viewpoint Locomotion->protect_current,TurnStart,1.0,1,left,rotation=0.1198,protect_current,TurnStart:protect_current,Turn Left,Walk,True,True,viewpoint_locomotion,True,True
51,40,43,47,0.9684374108910561,41,41-42-43,9,225280,0.0,0.0,180.50140282139182,0.9684374108910561,0.9684374108910561,0.9684374108910561,0.0,0.0,0.0,0.0,180.50140282139182,0.9684374108910561,0.03156258910894394,l1,False,False,KEEP,physmem_rule,turn_in_progress_soft_insert|insert_hysteresis_enter=0.35|mode=View Rotation Only|turn=TurnInProgress|view=View Transition|selection=turn_transition|trajectory=Idle:none|prev=INSERT,0.6686758029421955,0.9684374108910561,Turn Left,depth,physmem_keep,33 35 40 41 42 43 44 45 46,33 35 40 44 45 46 47 48 49,-0.919456549428171,4.379008376009774,0.0,0.0,0.0,0.0,0.0,0.0,-0.1796875,0.0,0.0,0.1796875,1.0,0.0,View Transition,0.5989583333333334,0.0,0.1796875,45,,,,turn_transition,,,rotation=0.1797,35,True,35,False,UnstableTransition,ViewTransitionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Idle,none,0,0.0,False,0.0,False,False,False,True,view_transition,False,False,False,View Rotation Only,0.998263888888889,view=0.1797:Turn Left,View Rotation Only->turn_transition,TurnInProgress,1.0,2,left,rotation=0.1797,turn_transition,TurnInProgress:turn_transition,Turn Left,None,True,False,viewpoint_change,True,True
54,40,46,50,0.9417697079479694,44,44-45-46,9,225280,0.0,0.0,132.00256880372763,0.9417697079479694,0.9417697079479694,0.9417697079479694,0.0,0.0,0.0,0.0,132.00256880372763,0.9417697079479694,0.05823029205203056,l1,True,False,KEEP,physmem_rule,turn_in_progress_soft_insert|insert_hysteresis_enter=0.35|mode=View Rotation Only|turn=TurnInProgress|view=Known View|selection=turn_transition|trajectory=Idle:none|prev=KEEP,0.7616244746193412,0.9417697079479694,Turn Right,depth,physmem_keep,33 35 40 44 45 46 47 48 49,33 35 40 47 48 49 50 51 52,-0.919456549428171,4.379008376009774,0.0598958320915699,0.0,0.0,0.0,0.0,0.0,0.0598958320915699,0.0,0.0,0.0598958320915699,0.598958320915699,0.0,Known View,0.866898146768411,0.0,0.1197916679084301,45,,,,turn_transition,,,rotation=0.0599,35,True,35,False,UnstableTransition,ViewTransitionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Idle,none,0,0.0,False,0.0,False,False,False,True,view_rotation_only,False,False,False,View Rotation Only,0.3327546227309439,view=0.0599:Turn Right,View Rotation Only->turn_transition,TurnInProgress,0.7486979011446238,3,right,rotation=0.0599,turn_transition,TurnInProgress:turn_transition,Turn Right,None,True,False,viewpoint_change,True,True
57,40,49,53,0.9720829911530018,33,33-40,9,225280,0.0,0.0,139.7459409199655,0.9720829911530018,0.9720829911530018,0.9720829911530018,0.0,0.0,0.0,0.0,139.7459409199655,0.9720829911530018,0.027917008846998215,l1,True,False,INSERT,physmem_rule,turn_in_progress_soft_insert|mode=View Rotation Only|turn=TurnInProgress|view=View Transition|selection=turn_transition|trajectory=Idle:none|prev=KEEP,0.5760121171883471,0.9720829911530018,Turn Right,depth,physmem_insert,33 35 40 47 48 49 50 51 52,35 47 48 49 50 51 52 53 54,-0.919456549428171,4.379008376009774,0.2395833320915699,0.0,0.0,0.0,0.0,0.0,0.1796875,0.0,0.0,0.1796875,1.0,0.0,View Transition,0.5989583333333334,0.0,0.0598958320915699,45,,,,turn_transition,,,rotation=0.1797,35,True,35,False,UnstableTransition,ViewTransitionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Idle,none,0,0.0,False,0.0,False,False,False,True,view_transition,False,False,False,View Rotation Only,0.998263888888889,view=0.1797:Turn Right,View Rotation Only->turn_transition,TurnInProgress,1.0,4,right,rotation=0.1797,turn_transition,TurnInProgress:turn_transition,Turn Right,None,True,False,viewpoint_change,True,True
60,48,51,55,0.8856719210743904,47,47-48-49-50-51-52-53-54,9,225280,0.0,0.0,161.26708080992103,0.8856719210743904,0.8856719210743904,0.8856719210743904,0.0,0.0,0.0,0.0,161.26708080992103,0.8856719210743904,0.11432807892560959,l1,False,False,KEEP,physmem_rule,selection_loop_closure_retrieve_window|mode=View Rotation Only|turn=TurnInProgress|view=Revisit|selection=retrieve_window|trajectory=Idle:none|prev=INSERT,0.6913023903458119,0.8856719210743904,Turn Right,depth,physmem_keep,35 47 48 49 50 51 52 53 54,33 34 39 40 41 42 43 44 35,-0.919456549428171,4.379008376009774,0.2994791641831398,0.0,0.0,0.0,0.0,0.0,0.0598958320915699,0.0,0.0,0.0598958320915699,0.598958320915699,0.0,Revisit,0.8288690511669431,0.0,0.1197916641831398,45,55,revisit_anchor,pose_revisit,retrieve_window,45,pose_path_window,pose_path_window:yaw=0.1198:pose=0.0000:gap=10:fid=0.202:stab=1.000:tier0=0.0:score=0.675,35,True,35 33 34,True,ReturnToKnownView,RevisitPolicy,True,True,True,matched_window,8,45,0.6749322631400326,0.0,0.1197916641831398,10,33 34 35 39 40 41 42 43 44,33 34 35 39 40 41 42 43 44,yaw=0.1198:pose=0.0000:gap=10:fid=0.202:stab=1.000:tier0=0.0:score=0.675,Idle,none,0,0.0,False,0.0,True,False,False,False,stable_revisit,False,False,False,View Rotation Only,0.3327546227309439,view=0.0599:Turn Right,View Rotation Only->retrieve_window,TurnInProgress,0.7486979011446238,5,right,rotation=0.0599,retrieve_window,TurnInProgress:retrieve_window,Turn Right,None,True,False,viewpoint_change,True,True
63,39,42,36,0.9773590676486492,40,40-41-42,9,225280,0.0,0.0,215.07099829614162,0.9773590676486492,0.9773590676486492,0.9773590676486492,0.0,0.0,0.0,0.0,215.07099829614162,0.9773590676486492,0.022640932351350784,l1,False,False,KEEP,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=PostTurnStabilization|view=Novel View|selection=orb_locomotion|trajectory=Starting:forward|prev=KEEP,0.6642332968787483,0.9773590676486492,Walk,depth,physmem_keep,33 34 39 40 41 42 43 44 35,33 34 39 43 44 35 36 37 38,-0.6244339562879,5.33449865305962,0.2994791641831398,0.0,0.29502259314027096,0.9554902770498453,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,Novel View,0.5,1.0000000000000002,0.1197916641831398,45,,,,orb_locomotion,,,move=1.0000:Walk,,False,,False,,LocomotionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Starting,forward,1,1.0,False,0.75,False,False,False,False,locomotion_only_orb_dominant,False,False,False,Locomotion Only,1.0,move=1.0000:Walk,Locomotion Only->orb_locomotion,PostTurnStabilization,1.0,1,right,mouse_stopped_after_turn,orb_locomotion,PostTurnStabilization:orb_locomotion,None,Walk,False,True,locomotion,True,True
66,39,35,39,0.9697091747075319,43,43-44-35,9,225280,0.0,0.0,39.52603600919247,0.9697091747075319,0.9697091747075319,0.9697091747075319,0.0,0.0,0.0,0.0,39.52603600919247,0.9697091747075319,0.03029082529246807,l1,True,True,KEEP,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=PostTurnStabilization|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5948049291872528,0.9697091747075319,Walk,depth,physmem_keep,33 34 39 43 44 35 36 37 38,33 34 39 36 37 38 39 40 41,-0.32941136314762903,6.289988930109465,0.2994791641831398,0.0,0.29502259314027096,0.9554902770498453,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,Novel View,0.5,1.0000000000000002,0.0,36,,,,orb_locomotion,,,move=1.0000:Walk,,False,,False,,LocomotionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Progressing,forward,2,2.0,True,1.0,False,False,False,False,locomotion_only_orb_dominant,False,False,False,Locomotion Only,1.0,move=1.0000:Walk,Locomotion Only->orb_locomotion,PostTurnStabilization,0.5,2,right,mouse_stopped_after_turn,orb_locomotion,PostTurnStabilization:orb_locomotion,None,Walk,False,True,locomotion,True,True
69,39,38,42,0.9498391337692738,36,36-37-38,9,225280,0.0,0.0,18.864099867641926,0.9498391337692738,0.9498391337692738,0.9498391337692738,0.0,0.0,0.0,0.0,18.864099867641926,0.9498391337692738,0.05016086623072624,l1,True,True,KEEP,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=StableNewView|view=Revisit|selection=orb_locomotion|trajectory=Starting:backward|prev=KEEP,0.6438244896627668,0.9498391337692738,Backward,depth,physmem_keep,33 34 39 36 37 38 39 40 41,33 34 39 39 40 41 42 43 44,-0.6244339562879,5.33449865305962,0.2994791641831398,0.0,-0.29502259314027096,-0.9554902770498453,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,Revisit,1.0,0.0,0.0,36,,,,orb_locomotion,,,move=1.0000:Backward,,False,,False,,LocomotionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Starting,backward,1,1.0,False,0.75,False,False,False,False,locomotion_only_orb_dominant,False,False,False,Locomotion Only,1.0,move=1.0000:Backward,Locomotion Only->orb_locomotion,StableNewView,1.0,0,right,stable,orb_locomotion,StableNewView:orb_locomotion,None,Backward,False,True,locomotion,True,True
72,39,41,45,0.9772289581596851,40,40-41,9,225280,0.0,0.0,70.64560521394014,0.9772289581596851,0.9772289581596851,0.9772289581596851,0.0,0.0,0.0,0.0,70.64560521394014,0.9772289581596851,0.022771041840314865,l1,True,True,KEEP,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=StableNewView|view=Revisit|selection=orb_locomotion|trajectory=Progressing:backward|prev=KEEP,0.6658057711862042,0.9772289581596851,Backward,depth,physmem_keep,33 34 39 39 40 41 42 43 44,34 39 39 42 43 44 45 46 47,-0.919456549428171,4.379008376009774,0.2994791641831398,0.0,-0.29502259314027096,-0.9554902770498453,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,Revisit,0.8288690511669431,0.0,0.1197916641831398,45,,,,orb_locomotion,,,move=1.0000:Backward,,False,,False,,LocomotionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Progressing,backward,2,2.0,True,1.0,False,False,False,False,locomotion_only_orb_dominant,False,False,False,Locomotion Only,1.0,move=1.0000:Backward,Locomotion Only->orb_locomotion,StableNewView,1.0,0,right,stable,orb_locomotion,StableNewView:orb_locomotion,None,Backward,False,True,locomotion,True,True
75,39,44,48,0.9569351859390736,42,42-43-44,9,225280,0.0,0.0,75.04277396947145,0.9569351859390736,0.9569351859390736,0.9569351859390736,0.0,0.0,0.0,0.0,75.04277396947145,0.9569351859390736,0.04306481406092644,l1,True,False,KEEP,physmem_rule,action_mode_view_rotation_protect|mode=Viewpoint Locomotion|turn=TurnStart|view=Revisit|selection=protect_current|trajectory=Starting:forward|prev=KEEP,0.6674924598460605,0.9569351859390736,Viewpoint Locomotion,depth,physmem_keep,34 39 39 42 43 44 45 46 47,34 39 39 45 46 47 48 49 50,-1.147912671552907,4.791355360637317,0.2594401016831398,0.0,-0.228456122124736,0.4123469846275425,-0.3333333432674408,0.3333333432674408,-0.0400390625,0.0,0.47140453483998124,0.0400390625,0.9428090696799624,0.47140453483998124,Revisit,0.6285316493923935,0.47140453483998124,0.0400390625,45,,,,protect_current,,,move=0.4714:view=0.0400:Viewpoint Locomotion,39,True,39,False,TurnStart,TurnStartPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Starting,forward,1,0.4714045348399812,False,0.75,False,False,False,False,revisit_blocked_by_motion:0.4714,False,False,False,Viewpoint Locomotion,0.47140453483998124,move=0.4714:view=0.0400:Viewpoint Locomotion,Viewpoint Locomotion->protect_current,TurnStart,0.50048828125,1,left,rotation=0.0400,protect_current,TurnStart:protect_current,Turn Left,Walk,True,True,viewpoint_locomotion,True,True
78,39,47,51,0.9765891768038273,34,34-45,9,225280,0.0,0.0,75.13211760669947,0.9765891768038273,0.9765891768038273,0.9765891768038273,0.0,0.0,0.0,0.0,75.13211760669947,0.9765891768038273,0.023410823196172714,l1,True,False,INSERT,physmem_rule,turn_in_progress_soft_insert|trajectory_progress_bypasses_insert_hysteresis|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Novel View|selection=turn_transition|trajectory=Progressing:forward|prev=KEEP,0.5888046176839841,0.9765891768038273,Viewpoint Locomotion,depth,physmem_insert,34 39 39 45 46 47 48 49 50,39 39 46 47 48 49 50 51 52,-1.5809529548161665,5.912480056648725,0.1793619766831398,0.0,-0.4330402832632595,1.121124696011409,-0.6666666865348816,1.0,-0.080078125,0.0,1.201850436175566,0.080078125,1.0,1.201850436175566,Novel View,0.5,1.117582702729579,0.1201171875,36,51,forward_anchor,hybrid_forward_progress,turn_transition,,,rotation=0.0801,39,True,39,False,UnstableTransition,ViewTransitionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Progressing,forward,2,1.673254971015547,True,1.0,False,False,True,False,hybrid_forward_progress,False,False,False,Viewpoint Locomotion,1.0,move=1.2019:view=0.0801:Viewpoint Locomotion,Viewpoint Locomotion->turn_transition,TurnInProgress,1.0,2,left,rotation=0.0801,turn_transition,TurnInProgress:turn_transition,Turn Left,Walk,True,True,viewpoint_locomotion,True,True
81,46,49,53,0.9233946725726128,46,46-47,9,225280,0.0,0.0,16.09657285735011,0.9233946725726128,0.9233946725726128,0.9233946725726128,0.0,0.0,0.0,0.0,16.09657285735011,0.9233946725726128,0.07660532742738724,l1,True,True,INSERT,physmem_rule,turn_in_progress_soft_insert|trajectory_progress_bypasses_insert_hysteresis|mode=Viewpoint Locomotion|turn=TurnInProgress|view=Revisit|selection=turn_transition|trajectory=Progressing:forward|prev=INSERT,0.5845814521450348,0.9233946725726128,Viewpoint Locomotion,depth,physmem_insert,39 39 46 47 48 49 50 51 52,39 39 48 49 50 51 52 53 54,-1.4489108645932807,6.565939586646543,0.2194010391831398,0.0,0.13204209022288574,0.6534595299978181,0.0,0.6666666865348816,0.0400390625,0.0,0.6666666865348816,0.0400390625,1.0,0.6666666865348816,Revisit,0.4983568815957934,0.6666666865348814,0.0400390625,51,,,,turn_transition,,,rotation=0.0400,39,True,39,False,UnstableTransition,ViewTransitionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Progressing,forward,3,2.3399216575504287,True,1.0,False,False,True,False,hybrid_forward_progress,False,False,False,Viewpoint Locomotion,0.6666666865348816,move=0.6667:view=0.0400:Viewpoint Locomotion,Viewpoint Locomotion->turn_transition,TurnInProgress,0.50048828125,3,right,rotation=0.0400,turn_transition,TurnInProgress:turn_transition,Turn Right,Walk,True,True,viewpoint_locomotion,True,True
84,48,51,55,0.8856719210743904,54,54,9,225280,0.0,0.0,68.79416480660439,0.8856719210743904,0.8856719210743904,0.8856719210743904,0.0,0.0,0.0,0.0,68.79416480660439,0.8856719210743904,0.11432807892560959,l1,True,True,KEEP,physmem_rule,selection_loop_closure_retrieve_window|mode=View Rotation Only|turn=TurnInProgress|view=Revisit|selection=retrieve_window|trajectory=Idle:none|prev=INSERT,0.6193163706754732,0.8856719210743904,Turn Right,depth,physmem_keep,39 39 48 49 50 51 52 53 54,46 47 39 48 49 50 51 52 53,-1.4489108645932807,6.565939586646543,0.2994791641831398,0.0,0.0,0.0,0.0,0.0,0.080078125,0.0,0.0,0.080078125,0.80078125,0.0,Revisit,0.8856026785714286,0.0,0.080078125,53,,,,retrieve_window,53,pose_path_window,pose_path_window:yaw=0.0801:pose=0.0000:gap=2:fid=0.176:stab=1.000:tier0=0.0:score=0.596,39,True,39 46,True,ReturnToKnownView,RevisitPolicy,True,True,True,matched_window,8,53,0.5955195713299132,0.0,0.080078125,2,39 39 46 47 48 49 50 51 52,39 39 46 47 48 49 50 51 52,yaw=0.0801:pose=0.0000:gap=2:fid=0.176:stab=1.000:tier0=0.0:score=0.596,Idle,none,0,0.0,False,0.0,True,False,False,False,stable_revisit,False,False,False,View Rotation Only,0.44487847222222227,view=0.0801:Turn Right,View Rotation Only->retrieve_window,TurnInProgress,1.0,4,right,rotation=0.0801,retrieve_window,TurnInProgress:retrieve_window,Turn Right,None,True,False,viewpoint_change,True,True
87,39,50,54,0.9507853128015995,48,48-49-50,9,225280,0.0,0.0,127.98878876492381,0.9507853128015995,0.9507853128015995,0.9507853128015995,0.0,0.0,0.0,0.0,127.98878876492381,0.9507853128015995,0.0492146871984005,l1,True,False,KEEP,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=PostTurnStabilization|view=Revisit|selection=orb_locomotion|trajectory=Starting:forward|prev=KEEP,0.5922279106961309,0.9507853128015995,Walk,depth,physmem_keep,46 47 39 48 49 50 51 52 53,46 47 39 51 52 53 54 55 56,-1.2522291299715278,7.20293312366366,0.2994791641831398,0.0,0.19668173462175292,0.6369935370171164,0.0,0.6666666865348816,0.0,0.0,0.6666666865348816,0.0,1.0,0.6666666865348816,Revisit,0.44115822088150747,0.6666666865348816,0.080078125,53,,,,orb_locomotion,,,move=0.6667:Walk,,False,,False,,LocomotionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Starting,forward,1,0.6666666865348816,False,0.75,False,False,False,False,locomotion_only_orb_dominant,False,False,False,Locomotion Only,0.6666666865348816,move=0.6667:Walk,Locomotion Only->orb_locomotion,PostTurnStabilization,1.0,1,right,mouse_stopped_after_turn,orb_locomotion,PostTurnStabilization:orb_locomotion,None,Walk,False,True,locomotion,True,True
90,39,53,57,0.9293384999036789,51,51-52-53,9,225280,0.0,0.0,65.25652669370174,0.9293384999036789,0.9293384999036789,0.9293384999036789,0.0,0.0,0.0,0.0,65.25652669370174,0.9293384999036789,0.0706615000963211,l1,True,False,KEEP,physmem_rule,action_mode_locomotion_orb_keep|mode=Locomotion Only|turn=PostTurnStabilization|view=Novel View|selection=orb_locomotion|trajectory=Progressing:forward|prev=KEEP,0.5660419563545009,0.9293384999036789,Walk,depth,physmem_keep,46 47 39 51 52 53 54 55 56,46 47 39 54 55 56 57 58 59,-1.5942000738483733,8.355105135335258,0.2994791641831398,0.0,-0.3419709438768454,1.1521720116715983,-0.6666666865348816,1.0,0.0,0.0,1.201850436175566,0.0,1.0,1.201850436175566,Novel View,0.5,1.2018504361755658,0.0,54,,,,orb_locomotion,,,move=1.2019:Walk,,False,,False,,LocomotionPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Progressing,forward,2,1.8685171227104476,True,1.0,False,False,False,False,locomotion_only_orb_dominant,False,False,False,Locomotion Only,1.0,move=1.2019:Walk,Locomotion Only->orb_locomotion,PostTurnStabilization,0.5,2,right,mouse_stopped_after_turn,orb_locomotion,PostTurnStabilization:orb_locomotion,None,Walk,False,True,locomotion,True,True
93,39,56,60,0.9194108545780182,47,47-54,9,225280,0.0,0.0,66.62103813141584,0.9194108545780182,0.9194108545780182,0.9194108545780182,0.0,0.0,0.0,0.0,66.62103813141584,0.9194108545780182,0.08058914542198181,l1,True,False,INSERT,physmem_rule,action_mode_view_rotation_protect|trajectory_forward_blocks_pullback|mode=Viewpoint Locomotion|turn=TurnStart|view=Revisit|selection=protect_current|trajectory=Progressing:forward|prev=KEEP,0.5344774540701688,0.9194108545780182,Viewpoint Locomotion,depth,physmem_insert,46 47 39 54 55 56 57 58 59,46 39 55 56 57 58 59 60 61,-1.838913098856342,8.758016752019548,0.1796875,0.0,-0.24471302500796882,0.40291161668429004,-0.3333333432674408,0.3333333432674408,-0.1197916641831398,0.0,0.4714045348399812,0.1197916641831398,1.0,0.4714045348399812,Revisit,0.5145993612736219,0.4714045348399818,0.1197916641831398,57,60,forward_anchor,hybrid_forward_progress,protect_current,,,move=0.4714:view=0.1198:Viewpoint Locomotion,39,True,39,False,TurnStart,TurnStartPolicy,False,False,False,,0,,0.0,0.0,0.0,0,,,,Progressing,forward,3,2.3399216575504287,True,1.0,False,False,True,False,hybrid_forward_progress,False,False,False,Viewpoint Locomotion,0.4714045348399812,move=0.4714:view=0.1198:Viewpoint Locomotion,Viewpoint Locomotion->protect_current,TurnStart,1.0,1,left,rotation=0.1198,protect_current,TurnStart:protect_current,Turn Left,Walk,True,True,viewpoint_locomotion,True,True
