ExperimentID,FrameID,Timestamp,CurrentFrameID,ReferenceFrameID,MiddleFrameID,Similarity,SimilarityType,MatchingPoints,Confidence,Decision,MemoryState,MemoryID,MemorySize,ReplaceCount,KeepCount,Runtime,CPUTime,GPUTime,VRAM,FPS,GeometryScore,DepthConsistency,CameraMotion,ActionEmbedding,ActionType,ActionMagnitude,FusionWeight,FusionEntropy,FusionDecision,SemanticScore,SemanticConfidence,PhysicalScore,PhysicalConfidence,EvidenceType,PolicyConfidence,DecisionConfidence,ExtraFields
Experiment001,9,1785826039.4144368,9,2,5,0.854,orb,500,0.854,delete_middle,0 1 2 6 7 8 9 10 11,stableworld_tri_9,9,1,6,967.9980617947876,,,,,,,,,Turn Right,0.0598958320915699,0.854,,REPLACE,,,,,orb,0.854,0.854,"{""frame_id"": 9, ""current_frame_id"": 9, ""similarity"": 0.854, ""similarity_type"": ""orb"", ""matching_points"": 500, ""confidence"": 0.854, ""decision"": ""delete_middle"", ""memory_state"": [0, 1, 2, 6, 7, 8, 9, 10, 11], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 967.9980617947876, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""Turn Right"", ""move_intent"": ""None"", ""has_view_motion"": true, ""has_move_motion"": false, ""action_explanation"": ""viewpoint_change"", ""pose_delta_position"": 0.0, ""frame_index"": 9, ""pose_x"": 0.0, ""pose_z"": 0.0, ""pose_yaw"": 0.0598958320915699, ""pose_pitch"": 0.0, ""delta_x"": 0.0, ""delta_z"": 0.0, ""local_delta_x"": 0.0, ""local_delta_z"": 0.0, ""delta_yaw"": 0.0598958320915699, ""delta_pitch"": 0.0, ""movement_magnitude"": 0.0, ""rotation_magnitude"": 0.0598958320915699, ""pose_confidence"": 0.598958320915699, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,12,1785826040.2698047,12,2,8,0.7246963562753036,orb,247,0.7246963562753036,delete_oldest,6 7 8 9 10 11 12 13 14,stableworld_tri_9,9,1,6,43.80563087761402,,,,,,,,,Turn Right,0.1796875,0.7246963562753036,,REPLACE,,,,,orb,0.7246963562753036,0.7246963562753036,"{""frame_id"": 12, ""current_frame_id"": 12, ""similarity"": 0.7246963562753036, ""similarity_type"": ""orb"", ""matching_points"": 247, ""confidence"": 0.7246963562753036, ""decision"": ""delete_oldest"", ""memory_state"": [6, 7, 8, 9, 10, 11, 12, 13, 14], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 43.80563087761402, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""Turn Right"", ""move_intent"": ""None"", ""has_view_motion"": true, ""has_move_motion"": false, ""action_explanation"": ""viewpoint_change"", ""pose_delta_position"": 0.0, ""frame_index"": 12, ""pose_x"": 0.0, ""pose_z"": 0.0, ""pose_yaw"": 0.2395833320915699, ""pose_pitch"": 0.0, ""delta_x"": 0.0, ""delta_z"": 0.0, ""local_delta_x"": 0.0, ""local_delta_z"": 0.0, ""delta_yaw"": 0.1796875, ""delta_pitch"": 0.0, ""movement_magnitude"": 0.0, ""rotation_magnitude"": 0.1796875, ""pose_confidence"": 1.0, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,15,1785826041.1339238,15,8,11,0.9157986111111112,orb,1152,0.9157986111111112,delete_middle,6 7 8 12 13 14 15 16 17,stableworld_tri_9,9,1,6,57.60015593841672,,,,,,,,,Turn Right,0.0598958320915699,0.9157986111111112,,REPLACE,,,,,orb,0.9157986111111112,0.9157986111111112,"{""frame_id"": 15, ""current_frame_id"": 15, ""similarity"": 0.9157986111111112, ""similarity_type"": ""orb"", ""matching_points"": 1152, ""confidence"": 0.9157986111111112, ""decision"": ""delete_middle"", ""memory_state"": [6, 7, 8, 12, 13, 14, 15, 16, 17], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 57.60015593841672, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""Turn Right"", ""move_intent"": ""None"", ""has_view_motion"": true, ""has_move_motion"": false, ""action_explanation"": ""viewpoint_change"", ""pose_delta_position"": 0.0, ""frame_index"": 15, ""pose_x"": 0.0, ""pose_z"": 0.0, ""pose_yaw"": 0.2994791641831398, ""pose_pitch"": 0.0, ""delta_x"": 0.0, ""delta_z"": 0.0, ""local_delta_x"": 0.0, ""local_delta_z"": 0.0, ""delta_yaw"": 0.0598958320915699, ""delta_pitch"": 0.0, ""movement_magnitude"": 0.0, ""rotation_magnitude"": 0.0598958320915699, ""pose_confidence"": 0.598958320915699, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,18,1785826041.9832768,18,8,14,0.8917322834645669,orb,508,0.8917322834645669,delete_middle,6 7 8 15 16 17 18 19 20,stableworld_tri_9,9,1,6,45.853839721530676,,,,,,,,,Walk,1.0,0.8917322834645669,,REPLACE,,,,,orb,0.8917322834645669,0.8917322834645669,"{""frame_id"": 18, ""current_frame_id"": 18, ""similarity"": 0.8917322834645669, ""similarity_type"": ""orb"", ""matching_points"": 508, ""confidence"": 0.8917322834645669, ""decision"": ""delete_middle"", ""memory_state"": [6, 7, 8, 15, 16, 17, 18, 19, 20], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 45.853839721530676, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""None"", ""move_intent"": ""Walk"", ""has_view_motion"": false, ""has_move_motion"": true, ""action_explanation"": ""locomotion"", ""pose_delta_position"": 1.0, ""frame_index"": 18, ""pose_x"": 0.29502259314027096, ""pose_z"": 0.9554902770498453, ""pose_yaw"": 0.2994791641831398, ""pose_pitch"": 0.0, ""delta_x"": 0.29502259314027096, ""delta_z"": 0.9554902770498453, ""local_delta_x"": 0.0, ""local_delta_z"": 1.0, ""delta_yaw"": 0.0, ""delta_pitch"": 0.0, ""movement_magnitude"": 1.0, ""rotation_magnitude"": 0.0, ""pose_confidence"": 1.0, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,21,1785826042.830646,21,8,17,0.8161559888579387,orb,359,0.8161559888579387,delete_middle,6 7 8 18 19 20 21 22 23,stableworld_tri_9,9,1,6,42.581255082041025,,,,,,,,,Walk,1.0,0.8161559888579387,,REPLACE,,,,,orb,0.8161559888579387,0.8161559888579387,"{""frame_id"": 21, ""current_frame_id"": 21, ""similarity"": 0.8161559888579387, ""similarity_type"": ""orb"", ""matching_points"": 359, ""confidence"": 0.8161559888579387, ""decision"": ""delete_middle"", ""memory_state"": [6, 7, 8, 18, 19, 20, 21, 22, 23], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 42.581255082041025, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""None"", ""move_intent"": ""Walk"", ""has_view_motion"": false, ""has_move_motion"": true, ""action_explanation"": ""locomotion"", ""pose_delta_position"": 1.0, ""frame_index"": 21, ""pose_x"": 0.5900451862805419, ""pose_z"": 1.9109805540996907, ""pose_yaw"": 0.2994791641831398, ""pose_pitch"": 0.0, ""delta_x"": 0.29502259314027096, ""delta_z"": 0.9554902770498453, ""local_delta_x"": 0.0, ""local_delta_z"": 1.0, ""delta_yaw"": 0.0, ""delta_pitch"": 0.0, ""movement_magnitude"": 1.0, ""rotation_magnitude"": 0.0, ""pose_confidence"": 1.0, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,24,1785826043.6862144,24,8,20,0.7953020134228188,orb,298,0.7953020134228188,delete_middle,6 7 8 21 22 23 24 25 26,stableworld_tri_9,9,1,6,43.42878796160221,,,,,,,,,Backward,1.0,0.7953020134228188,,REPLACE,,,,,orb,0.7953020134228188,0.7953020134228188,"{""frame_id"": 24, ""current_frame_id"": 24, ""similarity"": 0.7953020134228188, ""similarity_type"": ""orb"", ""matching_points"": 298, ""confidence"": 0.7953020134228188, ""decision"": ""delete_middle"", ""memory_state"": [6, 7, 8, 21, 22, 23, 24, 25, 26], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 43.42878796160221, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""None"", ""move_intent"": ""Backward"", ""has_view_motion"": false, ""has_move_motion"": true, ""action_explanation"": ""locomotion"", ""pose_delta_position"": 1.0, ""frame_index"": 24, ""pose_x"": 0.29502259314027096, ""pose_z"": 0.9554902770498453, ""pose_yaw"": 0.2994791641831398, ""pose_pitch"": 0.0, ""delta_x"": -0.29502259314027096, ""delta_z"": -0.9554902770498453, ""local_delta_x"": 0.0, ""local_delta_z"": -1.0, ""delta_yaw"": 0.0, ""delta_pitch"": 0.0, ""movement_magnitude"": 1.0, ""rotation_magnitude"": 0.0, ""pose_confidence"": 1.0, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,27,1785826044.5402243,27,8,23,0.6474358974358975,orb,156,0.6474358974358975,delete_oldest,21 22 23 24 25 26 27 28 29,stableworld_tri_9,9,1,6,47.09606617689133,,,,,,,,,Backward,1.0,0.6474358974358975,,REPLACE,,,,,orb,0.6474358974358975,0.6474358974358975,"{""frame_id"": 27, ""current_frame_id"": 27, ""similarity"": 0.6474358974358975, ""similarity_type"": ""orb"", ""matching_points"": 156, ""confidence"": 0.6474358974358975, ""decision"": ""delete_oldest"", ""memory_state"": [21, 22, 23, 24, 25, 26, 27, 28, 29], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 47.09606617689133, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""None"", ""move_intent"": ""Backward"", ""has_view_motion"": false, ""has_move_motion"": true, ""action_explanation"": ""locomotion"", ""pose_delta_position"": 1.0, ""frame_index"": 27, ""pose_x"": 0.0, ""pose_z"": 0.0, ""pose_yaw"": 0.2994791641831398, ""pose_pitch"": 0.0, ""delta_x"": -0.29502259314027096, ""delta_z"": -0.9554902770498453, ""local_delta_x"": 0.0, ""local_delta_z"": -1.0, ""delta_yaw"": 0.0, ""delta_pitch"": 0.0, ""movement_magnitude"": 1.0, ""rotation_magnitude"": 0.0, ""pose_confidence"": 1.0, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,30,1785826045.3989518,30,23,26,0.9284313725490196,orb,1020,0.9284313725490196,delete_middle,21 22 23 27 28 29 30 31 32,stableworld_tri_9,9,1,6,54.59625227376819,,,,,,,,,Viewpoint Locomotion,0.4714045348399812,0.9284313725490196,,REPLACE,,,,,orb,0.9284313725490196,0.9284313725490196,"{""frame_id"": 30, ""current_frame_id"": 30, ""similarity"": 0.9284313725490196, ""similarity_type"": ""orb"", ""matching_points"": 1020, ""confidence"": 0.9284313725490196, ""decision"": ""delete_middle"", ""memory_state"": [21, 22, 23, 27, 28, 29, 30, 31, 32], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 54.59625227376819, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""Turn Left"", ""move_intent"": ""Walk"", ""has_view_motion"": true, ""has_move_motion"": true, ""action_explanation"": ""viewpoint_locomotion"", ""pose_delta_position"": 0.47140453483998124, ""frame_index"": 30, ""pose_x"": -0.228456122124736, ""pose_z"": 0.4123469846275425, ""pose_yaw"": 0.2594401016831398, ""pose_pitch"": 0.0, ""delta_x"": -0.228456122124736, ""delta_z"": 0.4123469846275425, ""local_delta_x"": -0.3333333432674408, ""local_delta_z"": 0.3333333432674408, ""delta_yaw"": -0.0400390625, ""delta_pitch"": 0.0, ""movement_magnitude"": 0.47140453483998124, ""rotation_magnitude"": 0.0400390625, ""pose_confidence"": 0.9428090696799624, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,33,1785826046.2530825,33,23,29,0.810580204778157,orb,586,0.810580204778157,delete_middle,21 22 23 30 31 32 33 34 35,stableworld_tri_9,9,1,6,48.398722894489765,,,,,,,,,Viewpoint Locomotion,1.201850436175566,0.810580204778157,,REPLACE,,,,,orb,0.810580204778157,0.810580204778157,"{""frame_id"": 33, ""current_frame_id"": 33, ""similarity"": 0.810580204778157, ""similarity_type"": ""orb"", ""matching_points"": 586, ""confidence"": 0.810580204778157, ""decision"": ""delete_middle"", ""memory_state"": [21, 22, 23, 30, 31, 32, 33, 34, 35], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 48.398722894489765, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""Turn Left"", ""move_intent"": ""Walk"", ""has_view_motion"": true, ""has_move_motion"": true, ""action_explanation"": ""viewpoint_locomotion"", ""pose_delta_position"": 1.201850436175566, ""frame_index"": 33, ""pose_x"": -0.6614964053879955, ""pose_z"": 1.5334716806389515, ""pose_yaw"": 0.1793619766831398, ""pose_pitch"": 0.0, ""delta_x"": -0.4330402832632595, ""delta_z"": 1.121124696011409, ""local_delta_x"": -0.6666666865348816, ""local_delta_z"": 1.0, ""delta_yaw"": -0.080078125, ""delta_pitch"": 0.0, ""movement_magnitude"": 1.201850436175566, ""rotation_magnitude"": 0.080078125, ""pose_confidence"": 1.0, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
Experiment001,36,1785826047.1153681,36,23,32,0.7967289719626168,orb,428,0.7967289719626168,delete_middle,21 22 23 33 34 35 36 37 38,stableworld_tri_9,9,1,6,50.301027949899435,,,,,,,,,Viewpoint Locomotion,0.6666666865348816,0.7967289719626168,,REPLACE,,,,,orb,0.7967289719626168,0.7967289719626168,"{""frame_id"": 36, ""current_frame_id"": 36, ""similarity"": 0.7967289719626168, ""similarity_type"": ""orb"", ""matching_points"": 428, ""confidence"": 0.7967289719626168, ""decision"": ""delete_middle"", ""memory_state"": [21, 22, 23, 33, 34, 35, 36, 37, 38], ""memory_id"": ""stableworld_tri_9"", ""memory_size"": 9, ""replace_count"": 1, ""keep_count"": 6, ""runtime"": 50.301027949899435, ""pose_event"": """", ""use_pose_memory"": true, ""view_intent"": ""Turn Right"", ""move_intent"": ""Walk"", ""has_view_motion"": true, ""has_move_motion"": true, ""action_explanation"": ""viewpoint_locomotion"", ""pose_delta_position"": 0.6666666865348816, ""frame_index"": 36, ""pose_x"": -0.5294543151651098, ""pose_z"": 2.1869312106367698, ""pose_yaw"": 0.2194010391831398, ""pose_pitch"": 0.0, ""delta_x"": 0.13204209022288574, ""delta_z"": 0.6534595299978181, ""local_delta_x"": 0.0, ""local_delta_z"": 0.6666666865348816, ""delta_yaw"": 0.0400390625, ""delta_pitch"": 0.0, ""movement_magnitude"": 0.6666666865348816, ""rotation_magnitude"": 0.0400390625, ""pose_confidence"": 1.0, ""reference_override_used"": false, ""retrieved_reference_active"": false, ""retrieved_reference_ids"": """"}"
